$STR WITHDRAWAL AT SEG31                                     ELEV OF WITHDRAWAL CENTERLINE:142.     

JDAY,QWD(m3s-1)
 35571.375,   57.4871
 35571.418,   57.5666
 35571.460,   57.6427
 35571.500,   57.7196
 35571.544,   57.7967
 35571.585,   57.8728
 35571.626,   57.9488
 35571.668,   58.0259
 35571.710,   58.1027
 35571.750,   58.1770
 35571.793,   58.2553
 35571.834,   58.3314
 35571.875,   58.4070
 35571.918,   58.4858
 35571.960,   58.5624
 35572.000,   58.6379
 35572.042,   58.6628
 35572.084,   58.6868
 35572.126,   58.7106
 35572.168,   58.7347
 35572.210,   58.7585
 35572.250,   58.7824
 35572.292,   58.8053
 35572.334,   58.8291
 35572.375,   58.8529
 35572.417,   58.8765
 35572.460,   58.9011
 35572.500,   58.9241
 35572.542,   58.9478
 35572.584,   58.9717
 35572.625,   58.9953
 35572.668,   59.0196
 35572.709,   59.0429
 35572.750,   59.0666
 35572.792,   59.0903
 35572.835,   59.1148
 35572.877,   59.1385
 35572.918,   59.1624
 35572.960,   59.1862
 35573.000,   59.2092
 35573.042,   58.8759
 35573.084,   58.5267
 35573.127,   58.1677
 35573.167,   57.8262
 35573.209,   57.4759
 35573.250,   57.1320
 35573.292,   56.7884
 35573.335,   56.4318
 35573.375,   56.0890
 35573.417,   55.7442
 35573.460,   55.3852
 35573.500,   55.0397
 35573.543,   54.6911
 35573.584,   54.3461
 35573.626,   53.9989
 35573.667,   53.6537
 35573.709,   53.3033
 35573.751,   52.9544
 35573.793,   52.6010
 35573.834,   52.2620
 35573.876,   51.9105
 35573.918,   51.5571
 35573.959,   51.2156
 35574.000,   50.8678
 35574.042,   50.4431
 35574.084,   50.0077
 35574.125,   49.5750
 35574.168,   49.1237
 35574.209,   48.7053
 35574.250,   48.2672
 35574.292,   47.8381
 35574.335,   47.3882
 35574.376,   46.9630
 35574.417,   46.5293
 35574.460,   46.0877
 35574.500,   45.6627
 35574.542,   45.2302
 35574.585,   44.7850
 35574.627,   44.3478
 35574.667,   43.9271
 35574.708,   43.4972
 35574.751,   43.0497
 35574.793,   42.6174
 35574.835,   42.1832
 35574.877,   41.7457
 35574.917,   41.3242
 35574.958,   40.8933
 35575.000,   40.4447
 35575.042,   40.3016
 35575.084,   40.1561
 35575.125,   40.0141
 35575.167,   39.8689
 35575.209,   39.7233
 35575.250,   39.5778
 35575.292,   39.4366
 35575.335,   39.2869
 35575.375,   39.1496
 35575.417,   39.0041
 35575.459,   38.8585
 35575.500,   38.7129
 35575.543,   38.5674
 35575.585,   38.4228
 35575.625,   38.2843
 35575.667,   38.1387
 35575.709,   37.9930
 35575.751,   37.8473
 35575.793,   37.7028
 35575.835,   37.5570
 35575.875,   37.4184
 35575.918,   37.2726
 35575.960,   37.1258
 35576.000,   36.9800
 35576.042,   37.2893
 35576.084,   37.6140
 35576.126,   37.9396
 35576.168,   38.2643
 35576.210,   38.5893
 35576.250,   38.8988
 35576.292,   39.2218
 35576.334,   39.5490
 35576.376,   39.8735
 35576.418,   40.1986
 35576.458,   40.5082
 35576.500,   40.8334
 35576.543,   41.1587
 35576.585,   41.4829
 35576.627,   41.8082
 35576.667,   42.1178
 35576.709,   42.4432
 35576.751,   42.7686
 35576.793,   43.0924
 35576.835,   43.4178
 35576.877,   43.7433
 35576.917,   44.0530
 35576.959,   44.3786
 35577.000,   44.7018
 35577.042,   44.7532
 35577.084,   44.7986
 35577.125,   44.8430
 35577.167,   44.8880
 35577.209,   44.9333
 35577.250,   44.9786
 35577.292,   45.0232
 35577.335,   45.0692
 35577.376,   45.1143
 35577.418,   45.1596
 35577.460,   45.2048
 35577.500,   45.2479
 35577.542,   45.2932
 35577.584,   45.3385
 35577.626,   45.3837
 35577.668,   45.4290
 35577.710,   45.4746
 35577.751,   45.5194
 35577.793,   45.5648
 35577.835,   45.6100
 35577.875,   45.6531
 35577.917,   45.6983
 35577.959,   45.7435
 35578.000,   45.7890
 35578.042,   45.7888
 35578.084,   45.7875
 35578.127,   45.7863
 35578.167,   45.7851
 35578.209,   45.7838
 35578.250,   45.7825
 35578.292,   45.7813
 35578.335,   45.7800
 35578.377,   45.7788
 35578.417,   45.7776
 35578.459,   45.7763
 35578.500,   45.7750
 35578.543,   45.7738
 35578.585,   45.7725
 35578.627,   45.7713
 35578.667,   45.7701
 35578.709,   45.7688
 35578.751,   45.7675
 35578.793,   45.7663
 35578.835,   45.7650
 35578.877,   45.7638
 35578.917,   45.7626
 35578.959,   45.7613
 35579.002,   45.7600
 35579.042,   45.7904
 35579.084,   45.8223
 35579.126,   45.8544
 35579.168,   45.8865
 35579.208,   45.9169
 35579.252,   45.9500
 35579.292,   45.9804
 35579.334,   46.0124
 35579.376,   46.0445
 35579.418,   46.0763
 35579.460,   46.1081
 35579.502,   46.1400
 35579.542,   46.1703
 35579.584,   46.2025
 35579.626,   46.2343
 35579.668,   46.2661
 35579.710,   46.2979
 35579.751,   46.3297
 35579.792,   46.3605
 35579.834,   46.3923
 35579.876,   46.4241
 35579.918,   46.4559
 35579.959,   46.4877
 35580.002,   46.5199
 35580.042,   46.2891
 35580.084,   46.0476
 35580.127,   45.8005
 35580.167,   45.5660
 35580.209,   45.3248
 35580.252,   45.0774
 35580.292,   44.8466
 35580.334,   44.6013
 35580.375,   44.3664
 35580.417,   44.1253
 35580.459,   43.8842
 35580.502,   43.6349
 35580.542,   43.4020
 35580.585,   43.1562
 35580.627,   42.9151
 35580.668,   42.6740
 35580.710,   42.4329
 35580.750,   42.2024
 35580.793,   41.9563
 35580.835,   41.7153
 35580.876,   41.4743
 35580.918,   41.2334
 35580.960,   40.9924
 35581.002,   40.7499
 35581.042,   40.3331
 35581.084,   39.8975
 35581.125,   39.4661
 35581.168,   39.0205
 35581.210,   38.5853
 35581.252,   38.1449
 35581.292,   37.7281
 35581.335,   37.2797
 35581.376,   36.8523
 35581.418,   36.4172
 35581.459,   35.9820
 35581.502,   35.5399
 35581.543,   35.1115
 35581.584,   34.6838
 35581.626,   34.2485
 35581.667,   33.8134
 35581.709,   33.3781
 35581.751,   32.9427
 35581.792,   32.5148
 35581.834,   32.0795
 35581.876,   31.6442
 35581.917,   31.2090
 35581.959,   30.7737
 35582.002,   30.3300
 35582.042,   30.4240
 35582.084,   30.5222
 35582.127,   30.6233
 35582.168,   30.7199
 35582.210,   30.8184
 35582.252,   30.9175
 35582.292,   31.0115
 35582.334,   31.1097
 35582.376,   31.2103
 35582.418,   31.3089
 35582.458,   31.4031
 35582.502,   31.5050
 35582.542,   31.6003
 35582.585,   31.7008
 35582.625,   31.7950
 35582.668,   31.8946
 35582.709,   31.9914
 35582.751,   32.0907
 35582.793,   32.1885
 35582.835,   32.2883
 35582.875,   32.3825
 35582.917,   32.4814
 35582.959,   32.5795
 35583.002,   32.6801
 35583.042,   32.9381
 35583.084,   33.2084
 35583.126,   33.4794
 35583.168,   33.7542
 35583.209,   34.0136
 35583.252,   34.2926
 35583.292,   34.5506
 35583.335,   34.8298
 35583.376,   35.0902
 35583.418,   35.3623
 35583.460,   35.6345
 35583.502,   35.9051
 35583.543,   36.1662
 35583.585,   36.4378
 35583.627,   36.7101
 35583.667,   36.9694
 35583.709,   37.2420
 35583.752,   37.5146
 35583.792,   37.7757
 35583.834,   38.0438
 35583.876,   38.3163
 35583.918,   38.5891
 35583.958,   38.8484
 35584.002,   39.1301
 35584.042,   39.3649
 35584.084,   39.6124
 35584.126,   39.8554
 35584.167,   40.0987
 35584.210,   40.3473
 35584.252,   40.5976
 35584.292,   40.8324
 35584.335,   41.0806
 35584.376,   41.3228
 35584.418,   41.5716
 35584.460,   41.8204
 35584.502,   42.0651
 35584.543,   42.3051
 35584.584,   42.5461
 35584.627,   42.7951
 35584.667,   43.0302
 35584.709,   43.2790
 35584.752,   43.5278
 35584.792,   43.7677
 35584.835,   44.0165
 35584.877,   44.2655
 35584.917,   44.5008
 35584.960,   44.7499
 35585.002,   45.0000
 35585.042,   45.1312
 35585.085,   45.2701
 35585.127,   45.4083
 35585.167,   45.5415
 35585.210,   45.6802
 35585.252,   45.8200
 35585.292,   45.9512
 35585.334,   46.0887
 35585.377,   46.2297
 35585.417,   46.3608
 35585.459,   46.4995
 35585.502,   46.6400
 35585.542,   46.7692
 35585.585,   46.9103
 35585.627,   47.0490
 35585.667,   47.1801
 35585.709,   47.3189
 35585.752,   47.4575
 35585.792,   47.5912
 35585.835,   47.7297
 35585.877,   47.8684
 35585.917,   47.9995
 35585.959,   48.1381
 35586.002,   48.2800
 35586.042,   48.2800
 35586.085,   48.2800
 35586.126,   48.2800
 35586.167,   48.2800
 35586.210,   48.2800
 35586.252,   48.2800
 35586.292,   48.2800
 35586.335,   48.2800
 35586.376,   48.2800
 35586.418,   48.2800
 35586.459,   48.2800
 35586.502,   48.2800
 35586.544,   48.2800
 35586.584,   48.2800
 35586.627,   48.2800
 35586.667,   48.2800
 35586.710,   48.2800
 35586.750,   48.2800
 35586.793,   48.2800
 35586.835,   48.2800
 35586.875,   48.2800
 35586.918,   48.2800
 35586.958,   48.2800
 35587.003,   48.2800
 35587.043,   48.1340
 35587.085,   47.9786
 35587.126,   47.8282
 35587.169,   47.6740
 35587.209,   47.5280
 35587.253,   47.3675
 35587.293,   47.2215
 35587.334,   47.0712
 35587.376,   46.9169
 35587.419,   46.7615
 35587.459,   46.6156
 35587.503,   46.4550
 35587.544,   46.3049
 35587.583,   46.1599
 35587.626,   46.0045
 35587.669,   45.8491
 35587.709,   45.7031
 35587.751,   45.5477
 35587.793,   45.3933
 35587.835,   45.2401
 35587.876,   45.0925
 35587.919,   44.9366
 35587.959,   44.7905
 35588.003,   44.6299
 35588.043,   44.1267
 35588.085,   43.5914
 35588.126,   43.0797
 35588.168,   42.5489
 35588.210,   42.0163
 35588.253,   41.4849
 35588.293,   40.9817
 35588.335,   40.4498
 35588.377,   39.9168
 35588.417,   39.4153
 35588.459,   38.8829
 35588.502,   38.3399
 35588.544,   37.8187
 35588.584,   37.3139
 35588.626,   36.7813
 35588.669,   36.2493
 35588.708,   35.7474
 35588.751,   35.2147
 35588.793,   34.6798
 35588.833,   34.1762
 35588.876,   33.6442
 35588.918,   33.1123
 35588.960,   32.5804
 35589.002,   32.0500
 35589.042,   31.9584
 35589.085,   31.8613
 35589.126,   31.7676
 35589.169,   31.6687
 35589.209,   31.5764
 35589.253,   31.4775
 35589.293,   31.3859
 35589.335,   31.2876
 35589.376,   31.1954
 35589.419,   31.0972
 35589.459,   31.0048
 35589.503,   30.9050
 35589.542,   30.8140
 35589.585,   30.7169
 35589.625,   30.6246
 35589.668,   30.5261
 35589.709,   30.4337
 35589.752,   30.3349
 35589.794,   30.2388
 35589.834,   30.1465
 35589.877,   30.0476
 35589.918,   29.9553
 35589.961,   29.8562
 35590.003,   29.7602
 35590.043,   30.3086
 35590.086,   30.8978
 35590.128,   31.4700
 35590.169,   32.0343
 35590.209,   32.5832
 35590.253,   33.1877
 35590.293,   33.7361
 35590.335,   34.3137
 35590.376,   34.8765
 35590.419,   35.4669
 35590.459,   36.0159
 35590.503,   36.6152
 35590.542,   37.1558
 35590.583,   37.7171
 35590.627,   38.3078
 35590.670,   38.8986
 35590.710,   39.4476
 35590.753,   40.0387
 35590.794,   40.5990
 35590.834,   41.1478
 35590.877,   41.7388
 35590.917,   42.2877
 35590.959,   42.8698
 35591.003,   43.4701
 35591.042,   43.7533
 35591.086,   44.0581
 35591.126,   44.3395
 35591.170,   44.6496
 35591.210,   44.9321
 35591.253,   45.2401
 35591.293,   45.5233
 35591.335,   45.8226
 35591.376,   46.1118
 35591.419,   46.4158
 35591.459,   46.6983
 35591.503,   47.0101
 35591.542,   47.2845
 35591.586,   47.5957
 35591.626,   47.8784
 35591.669,   48.1823
 35591.708,   48.4651
 35591.751,   48.7684
 35591.792,   49.0590
 35591.835,   49.3625
 35591.875,   49.6451
 35591.918,   49.9485
 35591.961,   50.2517
 35592.003,   50.5500
 35592.043,   50.6088
 35592.086,   50.6719
 35592.126,   50.7316
 35592.168,   50.7923
 35592.210,   50.8554
 35592.253,   50.9175
 35592.293,   50.9763
 35592.334,   51.0361
 35592.378,   51.1010
 35592.418,   51.1598
 35592.460,   51.2229
 35592.503,   51.2850
 35592.544,   51.3447
 35592.585,   51.4054
 35592.628,   51.4685
 35592.668,   51.5273
 35592.710,   51.5894
 35592.751,   51.6496
 35592.794,   51.7130
 35592.834,   51.7717
 35592.877,   51.8347
 35592.918,   51.8953
 35592.959,   51.9559
 35593.003,   52.0200
 35593.043,   51.9076
 35593.086,   51.7870
 35593.126,   51.6734
 35593.168,   51.5549
 35593.209,   51.4413
 35593.253,   51.3175
 35593.293,   51.2010
 35593.335,   51.0887
 35593.378,   50.9670
 35593.418,   50.8534
 35593.459,   50.7397
 35593.503,   50.6150
 35593.543,   50.5030
 35593.585,   50.3865
 35593.627,   50.2682
 35593.669,   50.1497
 35593.709,   50.0387
 35593.751,   49.9191
 35593.793,   49.8031
 35593.835,   49.6841
 35593.877,   49.5657
 35593.918,   49.4521
 35593.961,   49.3285
 35594.002,   49.2099
 35594.043,   48.9519
 35594.084,   48.6939
 35594.127,   48.4134
 35594.167,   48.1563
 35594.209,   47.8871
 35594.254,   47.5974
 35594.294,   47.3394
 35594.337,   47.0630
 35594.378,   46.7969
 35594.418,   46.5362
 35594.459,   46.2719
 35594.503,   45.9849
 35594.545,   45.7174
 35594.585,   45.4619
 35594.629,   45.1797
 35594.667,   44.9326
 35594.709,   44.6638
 35594.752,   44.3810
 35594.793,   44.1185
 35594.835,   43.8494
 35594.879,   43.5663
 35594.919,   43.3083
 35594.959,   43.0503
 35595.004,   42.7599
 35595.044,   42.2775
 35595.084,   41.7951
 35595.127,   41.2750
 35595.169,   40.7648
 35595.210,   40.2807
 35595.254,   39.7449
 35595.294,   39.2625
 35595.334,   38.7804
 35595.376,   38.2721
 35595.420,   37.7396
 35595.460,   37.2556
 35595.504,   36.7299
 35595.545,   36.2380
 35595.587,   35.7316
 35595.626,   35.2608
 35595.667,   34.7637
 35595.710,   34.2296
 35595.752,   33.7453
 35595.793,   33.2410
 35595.837,   32.7207
 35595.878,   32.2221
 35595.918,   31.7378
 35595.963,   31.2024
 35596.004,   30.7000
 35596.044,   30.8348
 35596.084,   30.9696
 35596.127,   31.1130
 35596.168,   31.2523
 35596.210,   31.4009
 35596.254,   31.5425
 35596.294,   31.6773
 35596.336,   31.8178
 35596.377,   31.9576
 35596.417,   32.0920
 35596.460,   32.2402
 35596.504,   32.3850
 35596.545,   32.5225
 35596.587,   32.6630
 35596.626,   32.7974
 35596.670,   32.9454
 35596.710,   33.0797
 35596.754,   33.2276
 35596.792,   33.3553
 35596.835,   33.4998
 35596.876,   33.6377
 35596.920,   33.7854
 35596.959,   33.9198
 35597.004,   34.0701
 35597.044,   34.4141
 35597.084,   34.7581
 35597.126,   35.1244
 35597.169,   35.4863
 35597.208,   35.8290
 35597.254,   36.2201
 35597.294,   36.5641
 35597.335,   36.9217
 35597.378,   37.2855
 35597.418,   37.6283
 35597.460,   38.0031
 35597.504,   38.3701
 35597.544,   38.7200
 35597.587,   39.0851
 35597.627,   39.4278
 35597.670,   39.8020
 35597.710,   40.1447
 35597.752,   40.5026
 35597.792,   40.8540
 35597.836,   41.2278
 35597.876,   41.5707
 35597.919,   41.9442
 35597.959,   42.2869
 35598.004,   42.6701
 35598.044,   42.9761
 35598.084,   43.2821
 35598.126,   43.6053
 35598.169,   43.9339
 35598.209,   44.2398
 35598.254,   44.5826
 35598.294,   44.8886
 35598.336,   45.2115
 35598.375,   45.5132
 35598.419,   45.8460
 35598.459,   46.1520
 35598.504,   46.4951
 35598.542,   46.7907
 35598.585,   47.1193
 35598.625,   47.4252
 35598.669,   47.7576
 35598.709,   48.0636
 35598.752,   48.3964
 35598.795,   48.7253
 35598.835,   49.0312
 35598.878,   49.3637
 35598.918,   49.6696
 35598.958,   49.9755
 35599.004,   50.3201
 35599.044,   50.5317
 35599.084,   50.7433
 35599.126,   50.9680
 35599.169,   51.1962
 35599.209,   51.4089
 35599.254,   51.6426
 35599.293,   51.8542
 35599.336,   52.0783
 35599.377,   52.2933
 35599.417,   52.5059
 35599.460,   52.7381
 35599.504,   52.9651
 35599.545,   53.1833
 35599.584,   53.3892
 35599.628,   53.6217
 35599.668,   53.8343
 35599.708,   54.0469
 35599.752,   54.2800
 35599.795,   54.5048
 35599.835,   54.7173
 35599.875,   54.9297
 35599.919,   55.1631
 35599.960,   55.3757
 35600.004,   55.6100
 35600.044,   55.5740
 35600.084,   55.5380
 35600.125,   55.5011
 35600.167,   55.4631
 35600.210,   55.4230
 35600.254,   55.3850
 35600.294,   55.3490
 35600.338,   55.3100
 35600.375,   55.2764
 35600.420,   55.2361
 35600.460,   55.2001
 35600.505,   55.1600
 35600.546,   55.1229
 35600.586,   55.0864
 35600.627,   55.0503
 35600.669,   55.0114
 35600.710,   54.9737
 35600.751,   54.9378
 35600.794,   54.8988
 35600.836,   54.8614
 35600.878,   54.8247
 35600.920,   54.7859
 35600.961,   54.7495
 35601.005,   54.7099
 35601.044,   54.3915
 35601.085,   54.0731
 35601.127,   53.7400
 35601.170,   53.3846
 35601.210,   53.0671
 35601.255,   52.7199
 35601.295,   52.4015
 35601.334,   52.0893
 35601.375,   51.7581
 35601.418,   51.4206
 35601.460,   51.0909
 35601.505,   50.7299
 35601.545,   50.4084
 35601.585,   50.0904
 35601.625,   49.7726
 35601.670,   49.4167
 35601.709,   49.1072
 35601.755,   48.7398
 35601.795,   48.4219
 35601.835,   48.0955
 35601.876,   47.7630
 35601.920,   47.4222
 35601.961,   47.0854
 35602.004,   46.7499
 35602.045,   46.3511
 35602.084,   45.9523
 35602.129,   45.5068
 35602.167,   45.1282
 35602.210,   44.6944
 35602.251,   44.2574
 35602.292,   43.8470
 35602.334,   43.4375
 35602.376,   43.0118
 35602.417,   42.6002
 35602.459,   42.1837
 35602.501,   41.7649
 35602.542,   41.3524
 35602.584,   40.9339
 35602.625,   40.5284
 35602.668,   40.1056
 35602.709,   39.6898
 35602.751,   39.2750
 35602.793,   38.8638
 35602.834,   38.4674
 35602.876,   38.0446
 35602.919,   37.6145
 35602.959,   37.2223
 35603.003,   36.7800
 35603.043,   36.9128
 35603.084,   37.0552
 35603.126,   37.1904
 35603.168,   37.3269
 35603.210,   37.4701
 35603.253,   37.6100
 35603.293,   37.7428
 35603.335,   37.8811
 35603.376,   38.0167
 35603.420,   38.1618
 35603.460,   38.2941
 35603.505,   38.4400
 35603.542,   38.5642
 35603.587,   38.7144
 35603.626,   38.8427
 35603.667,   38.9796
 35603.710,   39.1275
 35603.752,   39.2601
 35603.792,   39.3952
 35603.835,   39.5393
 35603.877,   39.6790
 35603.918,   39.8124
 35603.963,   39.9605
 35604.005,   40.1001
 35604.045,   40.5113
 35604.085,   40.9225
 35604.126,   41.3459
 35604.170,   41.8131
 35604.210,   42.2245
 35604.255,   42.6701
 35604.295,   43.0813
 35604.336,   43.5050
 35604.377,   43.9250
 35604.420,   44.3834
 35604.460,   44.7946
 35604.505,   45.2401
 35604.546,   45.6641
 35604.587,   46.0846
 35604.627,   46.4951
 35604.670,   46.9525
 35604.710,   47.3624
 35604.751,   47.7714
 35604.793,   48.2023
 35604.837,   48.6536
 35604.876,   49.0623
 35604.920,   49.5161
 35604.961,   49.9271
 35605.001,   50.3801
 35605.042,   50.6090
 35605.084,   50.8281
 35605.126,   51.0578
 35605.170,   51.3126
 35605.210,   51.5363
 35605.255,   51.7801
 35605.295,   52.0041
 35605.335,   52.2327
 35605.379,   52.4796
 35605.420,   52.7090
 35605.460,   52.9346
 35605.505,   53.1801
 35605.545,   53.4075
 35605.586,   53.6362
 35605.626,   53.8606
 35605.670,   54.1086
 35605.710,   54.3308
 35605.751,   54.5649
 35605.795,   54.8077
 35605.836,   55.0355
 35605.876,   55.2603
 35605.920,   55.5134
 35605.961,   55.7405
 35606.004,   55.9800
 35606.042,   55.9992
 35606.084,   56.0184
 35606.129,   56.0396
 35606.170,   56.0598
 35606.210,   56.0790
 35606.255,   56.1000
 35606.295,   56.1192
 35606.334,   56.1385
 35606.376,   56.1583
 35606.420,   56.1792
 35606.460,   56.1988
 35606.504,   56.2200
 35606.545,   56.2392
 35606.586,   56.2589
 35606.626,   56.2781
 35606.669,   56.2993
 35606.710,   56.3198
 35606.754,   56.3399
 35606.795,   56.3596
 35606.835,   56.3790
 35606.875,   56.3988
 35606.920,   56.4195
 35606.959,   56.4384
 35607.004,   56.4600
 35607.044,   56.4296
 35607.084,   56.3992
 35607.128,   56.3662
 35607.169,   56.3348
 35607.209,   56.3045
 35607.254,   56.2700
 35607.294,   56.2396
 35607.337,   56.2068
 35607.379,   56.1754
 35607.419,   56.1450
 35607.459,   56.1147
 35607.504,   56.0800
 35607.543,   56.0507
 35607.584,   56.0192
 35607.628,   55.9856
 35607.668,   55.9552
 35607.710,   55.9217
 35607.752,   55.8915
 35607.794,   55.8597
 35607.834,   55.8294
 35607.878,   55.7958
 35607.917,   55.7659
 35607.962,   55.7318
 35608.004,   55.6999
 35608.044,   55.3271
 35608.084,   54.9543
 35608.126,   54.5619
 35608.168,   54.1745
 35608.210,   53.7640
 35608.254,   53.3699
 35608.294,   52.9971
 35608.336,   52.6087
 35608.377,   52.2208
 35608.417,   51.8490
 35608.460,   51.4386
 35608.504,   51.0399
 35608.545,   50.6558
 35608.587,   50.2680
 35608.627,   49.8948
 35608.667,   49.5225
 35608.710,   49.1123
 35608.751,   48.7397
 35608.793,   48.3515
 35608.837,   47.9401
 35608.877,   47.5675
 35608.920,   47.1572
 35608.961,   46.7848
 35609.004,   46.3799
 35609.044,   46.1443
 35609.084,   45.9087
 35609.128,   45.6512
 35609.169,   45.4058
 35609.209,   45.1724
 35609.254,   44.9074
 35609.294,   44.6718
 35609.336,   44.4252
 35609.378,   44.1781
 35609.417,   43.9431
 35609.460,   43.6871
 35609.504,   43.4349
 35609.544,   43.1975
 35609.586,   42.9481
 35609.626,   42.7142
 35609.669,   42.4593
 35609.709,   42.2252
 35609.752,   41.9704
 35609.795,   41.7185
 35609.835,   41.4842
 35609.878,   41.2293
 35609.918,   40.9951
 35609.961,   40.7407
 35610.003,   40.4901
 35610.043,   40.8469
 35610.087,   41.2335
 35610.127,   41.5902
 35610.167,   41.9514
 35610.210,   42.3304
 35610.253,   42.7201
 35610.293,   43.0769
 35610.336,   43.4544
 35610.376,   43.8117
 35610.419,   44.1962
 35610.459,   44.5516
 35610.503,   44.9501
 35610.545,   45.3193
 35610.585,   45.6789
 35610.628,   46.0626
 35610.668,   46.4177
 35610.710,   46.8011
 35610.750,   47.1564
 35610.794,   47.5448
 35610.834,   47.9010
 35610.877,   48.2838
 35610.920,   48.6658
 35610.959,   49.0208
 35611.003,   49.4102
 35611.043,   50.0422
 35611.086,   50.7205
 35611.128,   51.3800
 35611.169,   52.0273
 35611.208,   52.6565
 35611.253,   53.3602
 35611.293,   53.9922
 35611.334,   54.6376
 35611.378,   55.3316
 35611.418,   55.9619
 35611.460,   56.6368
 35611.503,   57.3102
 35611.543,   57.9404
 35611.584,   58.5925
 35611.627,   59.2657
 35611.669,   59.9392
 35611.709,   60.5685
 35611.752,   61.2418
 35611.793,   61.8965
 35611.836,   62.5700
 35611.875,   63.1992
 35611.918,   63.8712
 35611.960,   64.5428
 35612.003,   65.2101
 35612.043,   65.4921
 35612.085,   65.7924
 35612.127,   66.0892
 35612.169,   66.3847
